timestamp,strategy_name,dataset_name,return_pct,sharpe_ratio,max_drawdown_pct,win_rate_pct,total_trades,status,wfa_status,wfa_oos_return_pct,wfa_degradation_pct,wfo_status,wfo_oos_return_pct,wfo_degradation_pct
2025-12-28T03:36:27.659268,implied_moments_stock_selection,BTC_1m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:36:30.190776,roe_bm_monthly_predictive_proxy,BTC_1m,63.62550914000001,1.0067110073568326,,,,-28.683846328354633,45.45454545454545,11,SUCCESS,SKIPPED,,
2025-12-28T03:36:30.807151,volume_price_analysis_reversal_detection,BTC_1m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:36:32.906070,forward_price_model_deviation,BTC_1m,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:36:33.180753,bollinger_band_mean_reversion,BTC_1m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:36:33.437723,strategy_80a6fe07c176,BTC_1m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:36:36.007021,unknown,BTC_1m,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:36:36.616937,unhedged_carry_trade,BTC_1m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:36:36.919387,quantitative_momentum_stock_selection,BTC_1m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:36:37.186959,time_series_momentum,BTC_1m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:36:40.646400,unknown,BTC_1m,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:36:45.856018,unknown,BTC_1m,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:36:46.732441,strategy_c150aaf9610b,BTC_1m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:37:49.172642,cross_sectional_momentum,BTCUSD_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:37:49.720274,smb_sector_breakout_long,BTCUSD_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:37:53.328838,option_lower_bound_arbitrage_call,BTCUSD_15m,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:37:53.878361,smb_sma_reclaim_long,BTCUSD_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:37:54.616453,smb_ma_dip_buy,BTCUSD_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:37:55.187775,smb_ipo_day_3_reversion,BTCUSD_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:37:59.576645,four_step_framework,BTCUSD_15m,0.0,,,,,-0.0,,0,SUCCESS,SKIPPED,,
2025-12-28T03:38:00.148579,contrarian_cycle_psychology,BTCUSD_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:38:05.619114,one_candle_expansion,BTCUSD_15m,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:38:06.598459,strategy_0e23de68a8d6,BTCUSD_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:38:07.339331,cross_sectional_momentum,BTC_4h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:38:07.897209,smb_sector_breakout_long,BTC_4h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:38:11.155840,option_lower_bound_arbitrage_call,BTC_4h,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:38:11.631949,smb_sma_reclaim_long,BTC_4h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:38:12.376287,smb_ma_dip_buy,BTC_4h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:38:12.990390,smb_ipo_day_3_reversion,BTC_4h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:38:17.458176,four_step_framework,BTC_4h,0.0,,,,,-0.0,,0,SUCCESS,SKIPPED,,
2025-12-28T03:38:18.038235,contrarian_cycle_psychology,BTC_4h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:38:23.538336,one_candle_expansion,BTC_4h,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:38:24.639550,strategy_0e23de68a8d6,BTC_4h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:38:25.244975,cross_sectional_momentum,BTC_1h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:38:25.795258,smb_sector_breakout_long,BTC_1h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:38:29.014913,option_lower_bound_arbitrage_call,BTC_1h,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:38:29.593997,smb_sma_reclaim_long,BTC_1h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:38:30.335045,smb_ma_dip_buy,BTC_1h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:38:30.899381,smb_ipo_day_3_reversion,BTC_1h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:38:35.257719,four_step_framework,BTC_1h,0.0,,,,,-0.0,,0,SUCCESS,SKIPPED,,
2025-12-28T03:38:36.093736,contrarian_cycle_psychology,BTC_1h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:38:41.497723,one_candle_expansion,BTC_1h,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:38:42.825915,strategy_0e23de68a8d6,BTC_1h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:38:43.503461,cross_sectional_momentum,BTC_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:38:44.089122,smb_sector_breakout_long,BTC_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:38:47.434034,option_lower_bound_arbitrage_call,BTC_15m,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:38:48.141256,smb_sma_reclaim_long,BTC_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:38:48.806755,smb_ma_dip_buy,BTC_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:38:49.416538,smb_ipo_day_3_reversion,BTC_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:38:54.081712,four_step_framework,BTC_15m,0.0,,,,,-0.0,,0,SUCCESS,SKIPPED,,
2025-12-28T03:38:54.699842,contrarian_cycle_psychology,BTC_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:39:00.243394,one_candle_expansion,BTC_15m,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:39:01.456822,strategy_0e23de68a8d6,BTC_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:39:02.077104,cross_sectional_momentum,BTC_5m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:39:02.643975,smb_sector_breakout_long,BTC_5m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:39:06.325867,option_lower_bound_arbitrage_call,BTC_5m,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:39:06.790012,smb_sma_reclaim_long,BTC_5m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:39:08.233876,smb_ma_dip_buy,BTC_5m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:39:08.841967,smb_ipo_day_3_reversion,BTC_5m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:39:13.297569,four_step_framework,BTC_5m,0.0,,,,,-0.0,,0,SUCCESS,SKIPPED,,
2025-12-28T03:39:13.844355,contrarian_cycle_psychology,BTC_5m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:39:19.391855,one_candle_expansion,BTC_5m,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:39:20.469251,strategy_0e23de68a8d6,BTC_5m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:39:21.242485,cross_sectional_momentum,BTC_1m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:39:21.809327,smb_sector_breakout_long,BTC_1m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:39:25.160922,option_lower_bound_arbitrage_call,BTC_1m,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:39:25.813595,smb_sma_reclaim_long,BTC_1m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:39:26.573293,smb_ma_dip_buy,BTC_1m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:39:27.134372,smb_ipo_day_3_reversion,BTC_1m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:39:31.556805,four_step_framework,BTC_1m,0.0,,,,,-0.0,,0,SUCCESS,SKIPPED,,
2025-12-28T03:39:32.252361,contrarian_cycle_psychology,BTC_1m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:39:37.929158,one_candle_expansion,BTC_1m,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:39:38.948103,strategy_0e23de68a8d6,BTC_1m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T15:31:15.639437,market_maker_swing_trade,BTCUSD_15m,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T15:31:17.439392,second_leg_m_or_w_setup,BTCUSD_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T15:31:23.193768,unknown,BTCUSD_15m,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T15:31:23.602591,smb_rsi_pullback_short,BTCUSD_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T15:31:28.177387,unknown,BTCUSD_15m,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T15:31:28.571573,smb_intraday_momentum_breakout,BTCUSD_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T15:31:29.509837,fama_french_three_factor_predictive_long_short_equity,BTCUSD_15m,,,,,,,,,ERROR,SKIPPED,,
